Unnamed: 0,id_x,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,id_y,Emotion_Category
348,20856,Men,Footwear,Shoes,Casual Shoes,Black,Rainy,2011.0,Casual,United Colors of Benetton Men Casual Black Shoes,20.0,Anger
349,41861,Men,Footwear,Sandal,Sandals,Black,Sunny,2016.0,Casual,Estd. 1977 Men Black Sandals,20.0,Anger
350,5608,Men,Footwear,Sandal,Sandals,Black,Sunny,2011.0,Casual,ADIDAS Men Kendall Black Navy Floater,20.0,Anger
353,15983,Men,Apparel,Topwear,Shirts,Burgundy,Rainy,2011.0,Casual,Turtle Solid Men  Burgundy Shirt,32.0,Sadness
358,20258,Men,Apparel,Topwear,Tshirts,Brown,Rainy,2011.0,Casual,Wrangler Men Polo Charcoal T-shirt,27.0,Sadness
359,47198,Men,Footwear,Sandal,Sandals,Brown,Sunny,2012.0,Casual,Franco Leone Men Brown Sandals,27.0,Sadness
363,26993,Women,Apparel,Bottomwear,Jeans,Blue,Sunny,2012.0,Casual,Jealous 21 Women Washed Blue Jeans,13.0,Contentment
364,13248,Men,Apparel,Bottomwear,Trousers,Brown,Rainy,2011.0,Casual,Palm Tree Kids Boy Solid Brown Trousers,27.0,Sadness
365,43538,Women,Apparel,Topwear,Tops,Blue,Sunny,2012.0,Casual,French Connection Women Blue Top,13.0,Contentment
366,8325,Men,Apparel,Topwear,Tshirts,Yellow,Rainy,2011.0,Casual,Doodle Boy's Athletic 77 Dept Yellow Teen Kidswear,1.0,Joy
367,31118,Women,Apparel,Topwear,Tops,Red,Sunny,2012.0,Casual,Gini and Jony Girls Red Top,0.0,Joy
368,19772,Men,Footwear,Shoes,Casual Shoes,Blue,Rainy,2011.0,Casual,ADIDAS Men Vigor Blue Casual Shoes,13.0,Contentment
370,5862,Men,Apparel,Topwear,Tshirts,Black,Sunny,2011.0,Casual,ADIDAS Men's Stripe Black T-shirt,20.0,Anger
372,14409,Women,Footwear,Shoes,Heels,White,Sunny,2012.0,Casual,Enroute Women Casual White Heels,4.0,Joy
373,58726,Men,Apparel,Topwear,Tshirts,Grey,Sunny,2012.0,Casual,Puma Men Grey T-shirt,28.0,Sadness
375,11947,Men,Footwear,Sandal,Sandals,Olive,Sunny,2012.0,Casual,Ganuchi Men Casual Olive Sandals,18.0,Contentment
377,51499,Women,Apparel,Bottomwear,Jeans,Blue,Sunny,2012.0,Casual,Denizen Women Blue Jeans,13.0,Contentment
378,29583,Women,Footwear,Shoes,Flats,Silver,Sunny,2012.0,Casual,Puma Women Grace Silver Sandals,39.0,Neutral
380,7709,Women,Apparel,Bottomwear,Jeans,Black,Rainy,2011.0,Casual,Jealous 21 Women's Aaren Black Jegging,20.0,Anger
381,28451,Women,Apparel,Bottomwear,Track Pants,Black,Sunny,2012.0,Casual,Urban Yoga Women Black Track Pants,20.0,Anger
382,43960,Men,Apparel,Topwear,Shirts,Grey,Sunny,2012.0,Formal,Indigo Nation Men Grey Striped Shirt,28.0,Sadness
383,8741,Men,Apparel,Topwear,Shirts,Navy Blue,Rainy,2011.0,Casual,Indigo Nation Men Checks Shirt Navy Blue Shirts,37.0,Neutral
387,34832,Men,Footwear,Shoes,Sports Shoes,White,Sunny,2012.0,Sports,ADIDAS Men Sukoi White Sports Shoes,4.0,Joy
388,23885,Men,Footwear,Shoes,Sports Shoes,Grey,Rainy,2012.0,Sports,Fila Men Grey Hex Sports Shoes,28.0,Sadness
390,22359,Men,Apparel,Topwear,Shirts,Blue,Sunny,2011.0,Casual,John Players Men Check Blue Shirt,13.0,Contentment
391,19124,Women,Footwear,Flip Flops,Flip Flops,Pink,Rainy,2011.0,Casual,Lotto Women XL Kelly Pink Slippers,2.0,Joy
393,49654,Women,Apparel,Bottomwear,Skirts,Grey,Sunny,2012.0,Casual,Mineral Women Grey Skirt,28.0,Sadness
395,2049,Men,Apparel,Topwear,Tshirts,White,Sunny,2010.0,Sports,ADIDAS Men's Slim Fit White T-shirt,4.0,Joy
399,41439,Men,Footwear,Shoes,Sports Shoes,Black,Rainy,2012.0,Sports,Lee Cooper Men Black Sports Shoes,20.0,Anger
402,11349,Men,Apparel,Bottomwear,Jeans,Blue,Sunny,2017.0,Casual,Lee Men Blue Chicago Fit Jeans,13.0,Contentment
403,24892,Men,Apparel,Topwear,Tshirts,Black,Rainy,2011.0,Casual,United Colors of Benetton Men Black T-shirt,20.0,Anger
404,58514,Women,Apparel,Topwear,Tops,Grey,Sunny,2012.0,Casual,Tonga Women Grey Top,28.0,Sadness
405,33825,Women,Footwear,Shoes,Sports Shoes,Silver,Sunny,2012.0,Sports,Puma Women Kuris Silver & Grey Sports Shoes,39.0,Neutral
407,38637,Men,Apparel,Topwear,Tshirts,Red,Sunny,2012.0,Casual,Nike Men Red Delhi T-shirt,0.0,Joy
408,5896,Men,Footwear,Shoes,Casual Shoes,Black,Sunny,2011.0,Casual,Puma Men Cavallino Black Shoe,20.0,Anger
409,4944,Men,Apparel,Topwear,Shirts,White,Sunny,2011.0,Casual,Gini and Jony Boy's Kaleb White Brown Infant Kidswear,4.0,Joy
410,10861,Men,Apparel,Topwear,Tshirts,White,Rainy,2011.0,Casual,Wrangler Men Dirt Riders White T-Shirts,4.0,Joy
415,54923,Women,Apparel,Bottomwear,Capris,Olive,Sunny,2012.0,Casual,Do u speak Green Girls Olive 3/4 Pant,18.0,Contentment
417,17278,Men,Apparel,Topwear,Tshirts,Grey,Rainy,2011.0,Casual,U.S. Polo Assn. Men Printed  Steeple Grey Tshirt,28.0,Sadness
418,31588,Men,Apparel,Topwear,Tshirts,Maroon,Sunny,2012.0,Casual,Mark Taylor Men Printed Maroon T-shirt,44.0,Sadness
419,49492,Men,Footwear,Shoes,Casual Shoes,Maroon,Sunny,2012.0,Casual,Vans Men Maroon & Grey Era Shoes,44.0,Sadness
420,18230,Men,Apparel,Topwear,Tshirts,White,Rainy,2011.0,Casual,Manchester United Men Printed White Tshirt,4.0,Joy
421,23871,Men,Apparel,Topwear,Tshirts,Grey,Rainy,2011.0,Casual,ADIDAS Men Grey Striped T-shirt,28.0,Sadness
422,9667,Men,Apparel,Topwear,Shirts,Purple,Rainy,2011.0,Casual,Indigo Nation Men Bling Red Black Shirts,26.0,Sadness
423,16198,Men,Apparel,Bottomwear,Tracksuits,Black,Rainy,2011.0,Sports,Puma Men Poly Knitted Black Tracksuit,20.0,Anger
424,3953,Women,Apparel,Topwear,Tshirts,Red,Sunny,2011.0,Casual,Jealous 21 Women's Red Peace T-shirt,0.0,Joy
427,12538,Men,Apparel,Bottomwear,Track Pants,Blue,Rainy,2011.0,Casual,Puma Men Solid Blue Track Pants,13.0,Contentment
428,8587,Men,Apparel,Topwear,Shirts,Red,Rainy,2011.0,Casual,Scullers Men Red Check Shirt,0.0,Joy
429,42248,Women,Apparel,Topwear,Tops,Pink,Sunny,2012.0,Casual,Sepia Women Pink Top,2.0,Joy
433,9455,Men,Apparel,Topwear,Shirts,Red,Rainy,2011.0,Formal,John Miller Men Red Striped Shirt,0.0,Joy
434,18002,Women,Apparel,Bottomwear,Capris,Black,Sunny,2011.0,Sports,Puma Women Essential Skinny Black 3/4 Pant,20.0,Anger
444,32903,Women,Apparel,Bottomwear,Shorts,Red,Sunny,2012.0,Casual,Allen Solly Women Red Shorts,0.0,Joy
445,6079,Men,Apparel,Topwear,Tshirts,Grey,Sunny,2011.0,Casual,UCB Men's Johny Collar With Two Tone Grey T-shirt,28.0,Sadness
446,12960,Men,Footwear,Shoes,Sports Shoes,White,Rainy,2011.0,Sports,ADIDAS Men Sports White Sports Shoes,4.0,Joy
447,29321,Men,Apparel,Topwear,Tshirts,Black,Sunny,2012.0,Sports,ADIDAS Men Black Jersey,20.0,Anger
448,9031,Men,Footwear,Shoes,Casual Shoes,Tan,Rainy,2011.0,Casual,Buckaroo Men loma Tan Casual Shoes,25.0,Anger
451,26369,Women,Apparel,Topwear,Shirts,Blue,Sunny,2012.0,Casual,Arrow Woman Blue Shirt,13.0,Contentment
452,33489,Men,Apparel,Topwear,Shirts,Green,Sunny,2012.0,Casual,Doodle Kids Boy Check Green Shirt,12.0,Contentment
453,59056,Women,Footwear,Shoes,Casual Shoes,Blue,Rainy,2012.0,Casual,Carlton London Women Blue & Cream Shoes,13.0,Contentment
454,15379,Men,Footwear,Shoes,Casual Shoes,Black,Sunny,2012.0,Casual,Fila Men Lobato Black Casual Shoes,20.0,Anger
455,45409,Women,Footwear,Shoes,Flats,Black,Rainy,2012.0,Casual,Rocia Women Black & Brown Sandals,20.0,Anger
456,56822,Men,Apparel,Bottomwear,Trousers,Beige,Sunny,2012.0,Casual,John Players Men Beige Shorts,14.0,Contentment
458,40947,Men,Apparel,Topwear,Tshirts,Red,Sunny,2012.0,Casual,Gini and Jony Boys Core Red T-shirt,0.0,Joy
459,39381,Men,Apparel,Bottomwear,Jeans,Black,Sunny,2012.0,Casual,Peter England Men Party Black Jeans,20.0,Anger
460,15977,Men,Apparel,Topwear,Shirts,Red,Rainy,2011.0,Casual,Turtle Solid Men Red Shirt,0.0,Joy
461,32769,Men,Apparel,Topwear,Tshirts,Blue,Sunny,2013.0,Casual,Music Men Printed Blue T-shirt,13.0,Contentment
462,10439,Men,Apparel,Topwear,Tshirts,Brown,Rainy,2011.0,Casual,Flying Machine Men Walnut Brown Tshirts,27.0,Sadness
464,14099,Women,Apparel,Topwear,Tops,Pink,Rainy,2011.0,Casual,Flying Machine Women Solid Pink Tops,2.0,Joy
465,1852,Men,Apparel,Topwear,Tshirts,Blue,Sunny,2011.0,Casual,Inkfruit Men Ride It Or Die T-shirt,13.0,Contentment
466,30802,Men,Apparel,Topwear,Shirts,Blue,Sunny,2012.0,Ethnic,Fabindia Men Blue Shirt,13.0,Contentment
469,7399,Men,Footwear,Shoes,Formal Shoes,Black,Rainy,2018.0,Formal,Red Tape Men's Black Formal Shoe,20.0,Anger
470,26967,Women,Apparel,Topwear,Tops,Navy Blue,Sunny,2012.0,Casual,Jealous 21 Women Check Navy Blue Top,37.0,Neutral
473,9203,Men,Footwear,Shoes,Sports Shoes,Black,Rainy,2011.0,Sports,Puma Men Axis XT Black Shoes,20.0,Anger
476,19786,Men,Apparel,Topwear,Tshirts,Navy Blue,Rainy,2016.0,Casual,U.S. Polo Assn. Men Solid Navy Blue Tshirt,37.0,Neutral
477,44948,Men,Footwear,Shoes,Sports Shoes,Black,Sunny,2012.0,Sports,Puma Men Black Aquil II Sports Shoes,20.0,Anger
478,24091,Men,Apparel,Topwear,Tshirts,Navy Blue,Rainy,2011.0,Casual,Manchester United Men Navy Blue Striped T-shirt,37.0,Neutral
481,41406,Women,Apparel,Topwear,Tshirts,Pink,Sunny,2012.0,Casual,Wrangler Women Pink T-shirt,2.0,Joy
482,11376,Women,Apparel,Topwear,Tops,Grey,Rainy,2011.0,Casual,United Colors Of Benetton Women Light Winter Grey Tops,28.0,Sadness
488,4381,Men,Apparel,Topwear,Tshirts,Blue,Sunny,2011.0,Casual,Superman Men's Silhouette Light Blue T-shirt,13.0,Contentment
490,19927,Men,Footwear,Sandal,Sandals,Grey,Rainy,2011.0,Casual,ADIDAS Men Receptor Grey Sandals,28.0,Sadness
491,7504,Women,Apparel,Topwear,Tshirts,Pink,Sunny,2011.0,Sports,Nike Women's Smash Pink T-shirt,2.0,Joy
492,22366,Men,Apparel,Topwear,Tshirts,White,Rainy,2011.0,Casual,Ed Hardy Men New Tiger White T-Shirt,4.0,Joy
493,3998,Men,Footwear,Flip Flops,Flip Flops,Black,Sunny,2011.0,Casual,Spalding Men's Black and White Graphic Flip Flop,20.0,Anger
495,16153,Men,Footwear,Shoes,Formal Shoes,Black,Rainy,2011.0,Formal,Enroute Men Leather Black Formal Shoes,20.0,Anger
497,50746,Men,Footwear,Shoes,Formal Shoes,Black,Rainy,2018.0,Formal,Red Chief Men Black Formal Shoes,20.0,Anger
498,34203,Men,Apparel,Bottomwear,Track Pants,Charcoal,Rainy,2013.0,Casual,Proline Men Charcoal Grey Track Pants,29.0,Sadness
500,13421,Men,Apparel,Topwear,Tshirts,Black,Sunny,2011.0,Casual,United Colors of Benetton Men Stripes Black Polo T-shirts,20.0,Anger
501,27614,Men,Apparel,Bottomwear,Trousers,Beige,Sunny,2012.0,Casual,Scullers Men Beige Trousers,14.0,Contentment
502,22154,Men,Footwear,Shoes,Formal Shoes,Black,Rainy,2011.0,Formal,Lee Cooper Men Black Formal Shoes,20.0,Anger
503,16361,Men,Apparel,Topwear,Shirts,Maroon,Rainy,2011.0,Formal,Peter England Men Stripes Maroon Shirt,44.0,Sadness
504,46411,Men,Apparel,Topwear,Sweatshirts,Black,Sunny,2012.0,Casual,ADIDAS Men Black Sweatshirt,20.0,Anger
506,34031,Men,Apparel,Topwear,Shirts,Blue,Sunny,2012.0,Casual,Gini and Jony Boys Check Blue Shirt,13.0,Contentment
510,31543,Men,Apparel,Topwear,Tshirts,Navy Blue,Sunny,2012.0,Casual,Classic Polo Men Striped Navy Blue T-shirt,37.0,Neutral
512,19329,Men,Footwear,Shoes,Casual Shoes,Brown,Rainy,2011.0,Casual,Puma Men Standpunkt Brown Casual Shoes,27.0,Sadness
514,27426,Women,Apparel,Bottomwear,Shorts,Grey Melange,Rainy,2015.0,Casual,Jockey Women Grey Melange Shorts,46.0,Sadness
515,2244,Women,Apparel,Topwear,Tshirts,Black,Rainy,2010.0,Casual,ADIDAS Women's Black T-shirt,20.0,Anger
517,33214,Women,Apparel,Topwear,Tunics,Black,Sunny,2012.0,Casual,Sepia Women Printed Black & Green Tunic,20.0,Anger
518,10096,Women,Footwear,Shoes,Sports Shoes,Blue,Rainy,2011.0,Sports,Reebok Women Reeflex Run Blue Sports Shoes,13.0,Contentment
519,11144,Men,Apparel,Topwear,Shirts,Black,Rainy,2011.0,Casual,Scullers Men Price Catch Black Shirts,20.0,Anger
523,11978,Men,Footwear,Sandal,Sandals,Navy Blue,Sunny,2012.0,Casual,FILA Men Aruba Navy Blue Sandal,37.0,Neutral
527,34455,Women,Footwear,Shoes,Heels,Black,Sunny,2013.0,Formal,Rocia Women Black Shoes,20.0,Anger
528,6280,Men,Apparel,Topwear,Tshirts,Pink,Sunny,2011.0,Casual,UCB Men's Making Light Pink T-shirt,2.0,Joy
530,35587,Men,Footwear,Sandal,Sandals,Brown,Sunny,2013.0,Casual,Gliders Men Brown Leather Sandals,27.0,Sadness
531,7352,Men,Apparel,Topwear,Tshirts,Purple,Rainy,2011.0,Casual,Tantra Men's Whatever Purple T-shirt,26.0,Sadness
533,2620,Men,Apparel,Topwear,Tshirts,Blue,Rainy,2010.0,Sports,Nike Men's Colors Team India T-shirt,13.0,Contentment
534,43507,Men,Apparel,Topwear,Tshirts,Maroon,Sunny,2012.0,Casual,French Connection Men Maroon T-shirt,44.0,Sadness
536,31127,Women,Apparel,Dress,Dresses,Black,Sunny,2012.0,Casual,Gini and Jony Girls Black Dress,20.0,Anger
539,11520,Women,Apparel,Bottomwear,Jeans,Black,Rainy,2011.0,Casual,United Colors of Benetton Women Denim Black Jeans,20.0,Anger
542,40382,Women,Apparel,Topwear,Tops,Pink,Sunny,2012.0,Casual,Tokyo Talkies Women Pink Top,2.0,Joy
546,20267,Women,Footwear,Shoes,Heels,Black,Rainy,2015.0,Casual,Catwalk Women Casual Black Heels,20.0,Anger
547,14052,Men,Apparel,Topwear,Shirts,White,Rainy,2011.0,Casual,Flying Machine Men Solid White Shirts,4.0,Joy
548,53795,Men,Apparel,Topwear,Tshirts,Black,Sunny,2012.0,Casual,Puma Men Black T-shirt,20.0,Anger
549,44722,Women,Footwear,Flip Flops,Flip Flops,Orange,Sunny,2012.0,Casual,Lotto Women Red & Orange Disco Holic Flip Flops,3.0,Joy
550,5405,Men,Footwear,Shoes,Sports Shoes,White,Rainy,2011.0,Sports,Kalenji Ekiden Comfort Prime 2011,4.0,Joy
552,32590,Women,Apparel,Bottomwear,Shorts,Brown,Sunny,2012.0,Casual,ONLY Women Brown Shorts,27.0,Sadness
553,11712,Men,Apparel,Topwear,Shirts,Blue,Sunny,2011.0,Casual,Lee Men Solid Blue Shirts,13.0,Contentment
554,25527,Women,Apparel,Topwear,Shirts,Green,Sunny,2012.0,Casual,Wrangler Women Stella Green Shirt,12.0,Contentment
555,57107,Women,Apparel,Topwear,Tops,Olive,Sunny,2012.0,Casual,Elle Women Green Essentials Top,18.0,Contentment
556,20869,Men,Footwear,Sandal,Sandals,Brown,Rainy,2011.0,Casual,Fila Men Camper Brown Sandals,27.0,Sadness
560,39944,Men,Footwear,Shoes,Casual Shoes,Grey,Sunny,2013.0,Casual,GAS Men Grey Namib Shoes,28.0,Sadness
561,21187,Men,Footwear,Flip Flops,Flip Flops,Yellow,Sunny,2011.0,Casual,ADIDAS Men Plugged In Yellow Flip Flops,1.0,Joy
562,36130,Men,Footwear,Shoes,Casual Shoes,Grey,Sunny,2012.0,Casual,Nike Men Dunk High Grey Shoes,28.0,Sadness
567,13879,Men,Apparel,Topwear,Shirts,Red,Rainy,2011.0,Casual,Scullers Men Check Red Shirts,0.0,Joy
569,46247,Women,Apparel,Topwear,Tunics,Pink,Sunny,2012.0,Casual,Fusion Beats Women Dark Pink Tunic,2.0,Joy
570,7160,Women,Apparel,Topwear,Tunics,Purple,Rainy,2011.0,Casual,Scullers For Her Women Fashion Summer Lite Aubergine Tunics,26.0,Sadness
571,22702,Women,Footwear,Shoes,Casual Shoes,Beige,Rainy,2011.0,Casual,Nike Women Beige Dunk High Casual Shoes,14.0,Contentment
572,8914,Men,Footwear,Shoes,Sports Shoes,White,Rainy,2011.0,Sports,Puma Men Future Cat Remix SF White Sports Shoes,4.0,Joy
575,13045,Women,Footwear,Shoes,Flats,Maroon,Rainy,2012.0,Casual,Inc 5 Women Casual Maroon Sandals,44.0,Sadness
577,12197,Men,Apparel,Topwear,Tshirts,Orange,Sunny,2013.0,Casual,Basics Men Orange Polo T-shirt,3.0,Joy
578,55650,Women,Footwear,Shoes,Heels,Multi,Rainy,2015.0,Casual,Catwalk Women Multi-coloured Heels,42.0,Neutral
580,6274,Women,Apparel,Topwear,Tshirts,Green,Sunny,2011.0,Casual,UCB Women's Crystal Benetton Green T-shirt,12.0,Contentment
581,47153,Women,Apparel,Bottomwear,Capris,Pink,Sunny,2012.0,Casual,Gini and Jony Girls Pink Capris,2.0,Joy
582,17623,Men,Apparel,Bottomwear,Track Pants,Grey,Rainy,2011.0,Sports,ADIDAS Men Solid Grey Track Pant,28.0,Sadness
585,26958,Women,Apparel,Topwear,Shirts,Teal,Sunny,2012.0,Casual,Jealous 21 Women Teal Shirt,43.0,Contentment
586,46081,Men,Footwear,Sandal,Sandals,Navy Blue,Sunny,2012.0,Casual,ADIDAS Men Navy Blue Benton Sandals,37.0,Neutral
587,35573,Men,Footwear,Flip Flops,Flip Flops,Blue,Sunny,2013.0,Casual,Gliders Men Esquire Blue Flip Flops,13.0,Contentment
588,13283,Men,Apparel,Topwear,Shirts,Blue,Rainy,2011.0,Casual,Gini and Jony Kids Boys Check Blue Shirts,13.0,Contentment
589,54544,Men,Footwear,Shoes,Sports Shoes,Black,Rainy,2012.0,Sports,F Sports Men Black Pace Sports Shoes,20.0,Anger
592,3706,Men,Apparel,Topwear,Tshirts,Grey,Sunny,2011.0,Casual,Classic Polo Men's Grey Red & Brown Stripe T-shirt,28.0,Sadness
593,26164,Men,Apparel,Bottomwear,Trousers,Grey,Sunny,2012.0,Formal,John Miller Men Striped Grey Trousers,28.0,Sadness
597,40376,Women,Apparel,Topwear,Tops,Yellow,Sunny,2012.0,Casual,Tokyo Talkies Women Yellow Top,1.0,Joy
598,24633,Women,Footwear,Flip Flops,Flip Flops,Pink,Rainy,2011.0,Casual,ADIDAS Women Polka Pink Flip Flops,2.0,Joy
599,10406,Women,Apparel,Dress,Dresses,Grey,Rainy,2011.0,Casual,United Colors of Benetton Women Solid Grey Dresses,28.0,Sadness
600,4523,Men,Footwear,Shoes,Sports Shoes,Blue,Sunny,2011.0,Sports,Puma Men's Faas Blue White Silver Red Shoe,13.0,Contentment
601,45604,Men,Footwear,Shoes,Formal Shoes,Brown,Sunny,2012.0,Formal,Arrow Men Brown Formal Shoes,27.0,Sadness
602,15174,Men,Apparel,Topwear,Tshirts,Yellow,Rainy,2013.0,Casual,Arrow Men Yellow Polo T-shirt,1.0,Joy
604,53761,Men,Apparel,Topwear,Tshirts,Green,Sunny,2012.0,Casual,Puma Men Green and Blue T-shirt,12.0,Contentment
605,37224,Women,Apparel,Topwear,Shirts,Purple,Sunny,2012.0,Casual,United Colors of Benetton Women Purple Shirt,26.0,Sadness
606,32564,Women,Apparel,Bottomwear,Trousers,Orange,Sunny,2012.0,Casual,ONLY Women Orange Trousers,3.0,Joy
609,10634,Men,Footwear,Shoes,Formal Shoes,Black,Rainy,2012.0,Formal,Carlton London Men Black Oxford Wingtip Brogues,20.0,Anger
610,40144,Women,Apparel,Topwear,Tops,Pink,Sunny,2012.0,Casual,Gini and Jony Girls Pretty Blossom Pink Top,2.0,Joy
613,15346,Men,Apparel,Topwear,Tshirts,Black,Rainy,2011.0,Casual,Nike Men Special Edition 3 Star Beed Black Tshirts,20.0,Anger
615,21173,Women,Apparel,Topwear,Shirts,Grey,Rainy,2011.0,Casual,s.Oliver Women Grey Shirt,28.0,Sadness
617,40978,Men,Apparel,Topwear,Tshirts,Red,Sunny,2012.0,Casual,Gini and Jony Boys United Red T-shirt,0.0,Joy
618,14294,Men,Apparel,Topwear,Tshirts,Black,Rainy,2011.0,Casual,Classic Polo Men Stripes Black Tshirts,20.0,Anger
619,17411,Men,Footwear,Shoes,Sports Shoes,White,Rainy,2011.0,Sports,Lotto Men Basketball Mid White Sports Shoe,4.0,Joy
620,9832,Women,Apparel,Topwear,Tshirts,Orange,Rainy,2011.0,Casual,Little Miss Women Printed Rust T-shirt,3.0,Joy
621,23624,Women,Apparel,Topwear,Tops,White,Rainy,2011.0,Casual,Doodle Kids Girls White I love Shopping Top,4.0,Joy
622,6046,Men,Apparel,Topwear,Shirts,Green,Sunny,2011.0,Casual,UCB Men Logo Chest Green Shirt,12.0,Contentment
623,34693,Women,Apparel,Bottomwear,Shorts,Pink,Sunny,2012.0,Casual,Allen Solly Kids Girls Poplin Pink Shorts,2.0,Joy
625,7194,Women,Apparel,Topwear,Tops,White,Rainy,2011.0,Casual,Jealous 21 Women's BFF Printed White Top,4.0,Joy
627,30233,Men,Footwear,Shoes,Casual Shoes,White,Sunny,2012.0,Casual,Numero Uno Men White Shoes,4.0,Joy
631,12163,Women,Apparel,Bottomwear,Leggings,Purple,Rainy,2011.0,Ethnic,Aurelia Women Solid Purple Leggings,26.0,Sadness
633,3534,Women,Apparel,Topwear,Tshirts,Black,Sunny,2011.0,Casual,Myntra Women's I Want You Black T-shirt,20.0,Anger
634,24065,Men,Apparel,Topwear,Shirts,Green,Rainy,2011.0,Casual,Locomotive Men Checked Green Shirt,12.0,Contentment
638,1607,Men,Apparel,Bottomwear,Track Pants,Blue,Rainy,2010.0,Sports,Reebok Men trackpant- male Track Pants,13.0,Contentment
639,11382,Women,Apparel,Topwear,Tshirts,Grey,Rainy,2011.0,Casual,United Colors Of Benetton Women Light Winter Grey T-Shirts,28.0,Sadness
642,53137,Women,Footwear,Shoes,Flats,Brown,Rainy,2015.0,Casual,Catwalk Women Brown Sandals,27.0,Sadness
643,15722,Men,Footwear,Shoes,Sports Shoes,Grey,Rainy,2011.0,Sports,Nike Men Lunarswift+ 3 Shield Grey Sports Shoes,28.0,Sadness
644,4375,Men,Apparel,Topwear,Tshirts,Navy Blue,Sunny,2011.0,Casual,Marvel Comics Men's Comic Poses Navy T-shirt,37.0,Neutral
646,22392,Women,Apparel,Topwear,Tops,White,Rainy,2011.0,Casual,ADIDAS Women Whalf Striper White Top,4.0,Joy
653,12507,Men,Footwear,Shoes,Casual Shoes,Black,Rainy,2018.0,Casual,Red Tape Men Casual Black Casual Shoes,20.0,Anger
654,31785,Women,Apparel,Topwear,Tops,Navy Blue,Sunny,2012.0,Casual,Lee Women Katie Navy Blue Top,37.0,Neutral
655,3150,Men,Footwear,Shoes,Sports Shoes,Black,Rainy,2010.0,Sports,Nike Men's Lunarswift Black Shoe,20.0,Anger
656,17849,Women,Apparel,Topwear,Tshirts,Grey,Rainy,2011.0,Casual,Flying Machine Women This & That Grey Tshirt,28.0,Sadness
657,29548,Men,Apparel,Topwear,Tshirts,Navy Blue,Sunny,2012.0,Casual,Classic Polo Men Printed Navy Blue T-shirt,37.0,Neutral
659,16395,Men,Apparel,Topwear,Shirts,Black,Rainy,2011.0,Casual,Levis Men Check Black Shirts,20.0,Anger
660,51452,Women,Apparel,Topwear,Tops,White,Sunny,2012.0,Casual,Tonga Women White & Pink Top,4.0,Joy
661,6610,Men,Apparel,Topwear,Tshirts,White,Sunny,2011.0,Casual,Spykar Men's Stinger Basket Ball Team White Blue Stripes T-shirt,4.0,Joy
662,47537,Women,Footwear,Shoes,Flats,Brown,Rainy,2012.0,Casual,Portia Women Brown Flats,27.0,Sadness
663,17247,Men,Apparel,Topwear,Tshirts,Blue,Rainy,2011.0,Casual,U.S. Polo Assn. Men Stripes Blue Polo Tshirt,13.0,Contentment
664,23072,Men,Apparel,Bottomwear,Trousers,Navy Blue,Rainy,2014.0,Formal,Arrow Men Navy Blue Solid Trousers,37.0,Neutral
665,42045,Men,Footwear,Shoes,Casual Shoes,Yellow,Sunny,2012.0,Casual,Nike Men Wardour Chukka Yellow Casual Shoes,1.0,Joy
666,3362,Men,Apparel,Topwear,Tshirts,Black,Sunny,2011.0,Casual,Myntra Men's Creative designs Black T-shirt,20.0,Anger
668,54120,Women,Footwear,Shoes,Flats,Beige,Rainy,2012.0,Casual,Rocia Women Beige Flats,14.0,Contentment
670,9658,Men,Apparel,Topwear,Shirts,Maroon,Rainy,2011.0,Casual,Indigo Nation Men Reversible Bling Maroon Shirt,44.0,Sadness
672,38608,Men,Apparel,Topwear,Tshirts,Grey,Sunny,2012.0,Casual,Nike Men Grey T-shirt,28.0,Sadness
673,24257,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Sunny,2012.0,Casual,Numero Uno Men Navy Blue Casual Shoes,37.0,Neutral
674,10062,Men,Apparel,Topwear,Tshirts,Grey,Rainy,2011.0,Casual,Puma Men Puma runhard tee Grey Tshirts,28.0,Sadness
678,5095,Men,Apparel,Topwear,Tshirts,Blue,Sunny,2011.0,Casual,Wrangler Men's Greensboro Raw Edge Blue T-shirt,13.0,Contentment
680,4147,Women,Footwear,Shoes,Sports Shoes,White,Sunny,2011.0,Sports,Nike Women Glide White Grey Shoe,4.0,Joy
683,15510,Men,Footwear,Shoes,Casual Shoes,Charcoal,Rainy,2011.0,Casual,Rockport Men CV Toe HI Charcoal Casual Shoes,29.0,Sadness
684,21725,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Rainy,2011.0,Casual,ADIDAS Men Navy Blue Sweatshirt,37.0,Neutral
685,34038,Men,Apparel,Topwear,Shirts,Red,Sunny,2012.0,Casual,Gini and Jony Boys Check Red Shirt,0.0,Joy
686,43956,Women,Footwear,Sandal,Sports Sandals,Purple,Sunny,2012.0,Casual,Puma Women Purple Techno Sandals,26.0,Sadness
687,28467,Women,Apparel,Topwear,Tshirts,Rust,Sunny,2012.0,Casual,Urban Yoga Women Printed Rust T-shirt,30.0,Sadness
